Date,Open
2023-09-25,6000.0
2023-09-26,5975.0
2023-09-27,5925.0
2023-09-29,6050.0
2023-10-02,6025.0
2023-10-03,6000.0
2023-10-04,6075.0
2023-10-05,6150.0
2023-10-06,6150.0
2023-10-09,6025.0
2023-10-10,5900.0
2023-10-11,5950.0
2023-10-12,6075.0
2023-10-13,6075.0
2023-10-16,6025.0
2023-10-17,6000.0
2023-10-18,5925.0
2023-10-19,5775.0
2023-10-20,5675.0
2023-10-23,5700.0
2023-10-24,5700.0
2023-10-25,5825.0
2023-10-26,5800.0
2023-10-27,5750.0
2023-10-30,5700.0
2023-10-31,5800.0
2023-11-01,5700.0
2023-11-02,5750.0
2023-11-03,5925.0
2023-11-06,5900.0
2023-11-07,5950.0
2023-11-08,5775.0
2023-11-09,5825.0
2023-11-10,5850.0
2023-11-13,5850.0
2023-11-14,5825.0
2023-11-15,5900.0
2023-11-16,5850.0
2023-11-17,5875.0
2023-11-20,5825.0
2023-11-21,5850.0
2023-11-22,5825.0
2023-11-23,5950.0
2023-11-24,5925.0
2023-11-27,5900.0
2023-11-28,5900.0
2023-11-29,5850.0
2023-11-30,5850.0
2023-12-01,5850.0
2023-12-04,5925.0
2023-12-05,6000.0
2023-12-06,5925.0
2023-12-07,5800.0
2023-12-08,5750.0
2023-12-11,5650.0
2023-12-12,5800.0
2023-12-13,5750.0
2023-12-14,5825.0
2023-12-15,5950.0
2023-12-18,5850.0
2023-12-19,5950.0
2023-12-20,5900.0
2023-12-21,5950.0
2023-12-22,5950.0
2023-12-27,6000.0
2023-12-28,6050.0
2023-12-29,6125.0
2024-01-02,6050.0
2024-01-03,6100.0
2024-01-04,6125.0
2024-01-05,6400.0
2024-01-08,6500.0
2024-01-09,6425.0
2024-01-10,6375.0
2024-01-11,6425.0
2024-01-12,6575.0
2024-01-15,6575.0
2024-01-16,6525.0
2024-01-17,6525.0
2024-01-18,6525.0
2024-01-19,6500.0
2024-01-22,6500.0
2024-01-23,6525.0
2024-01-24,6450.0
2024-01-25,6325.0
2024-01-26,6250.0
2024-01-29,6350.0
2024-01-30,6475.0
2024-01-31,6650.0
2024-02-01,6575.0
2024-02-02,6625.0
2024-02-05,6700.0
2024-02-06,6825.0
2024-02-07,6875.0
2024-02-12,7150.0
2024-02-13,7100.0
2024-02-15,7300.0
2024-02-16,7375.0
2024-02-19,7150.0
2024-02-20,7250.0
2024-02-21,7125.0
2024-02-22,7175.0
2024-02-23,7050.0
2024-02-26,6950.0
2024-02-27,6975.0
2024-02-28,7025.0
2024-02-29,7125.0
2024-03-01,7050.0
2024-03-04,7000.0
2024-03-05,7075.0
2024-03-06,7000.0
2024-03-07,7075.0
2024-03-08,7150.0
2024-03-13,7250.0
2024-03-14,7250.0
2024-03-15,7450.0
2024-03-18,7425.0
2024-03-19,7250.0
2024-03-20,7050.0
2024-03-21,7100.0
2024-03-22,7000.0
2024-03-25,7250.0
2024-03-26,7225.0
2024-03-27,7200.0
2024-03-28,7150.0
2024-04-01,7250.0
2024-04-02,6900.0
2024-04-03,6950.0
2024-04-04,6750.0
2024-04-05,6825.0
2024-04-16,6350.0
2024-04-17,6700.0
2024-04-18,6800.0
2024-04-19,6725.0
2024-04-22,6875.0
2024-04-23,6850.0
2024-04-24,6925.0
2024-04-25,7050.0
2024-04-26,7000.0
2024-04-29,6650.0
2024-04-30,6800.0
2024-05-02,6800.0
2024-05-03,6300.0
2024-05-06,6250.0
2024-05-07,6325.0
2024-05-08,6325.0
2024-05-13,6200.0
2024-05-14,6175.0
2024-05-15,6200.0
2024-05-16,6450.0
2024-05-17,6350.0
2024-05-20,6550.0
2024-05-21,6225.0
2024-05-22,6000.0
2024-05-27,6025.0
2024-05-28,5850.0
2024-05-29,5825.0
2024-05-30,5775.0
2024-05-31,6000.0
2024-06-03,6075.0
2024-06-04,6150.0
2024-06-05,6125.0
2024-06-06,6125.0
2024-06-07,6250.0
2024-06-10,6275.0
2024-06-11,6200.0
2024-06-12,6050.0
2024-06-13,5975.0
2024-06-14,5850.0
2024-06-19,5775.0
2024-06-20,5825.0
2024-06-21,6050.0
2024-06-24,6075.0
2024-06-25,5925.0
2024-06-26,5950.0
2024-06-27,5900.0
2024-06-28,6000.0
2024-07-01,6175.0
2024-07-02,6275.0
2024-07-03,6275.0
2024-07-04,6250.0
2024-07-05,6325.0
2024-07-08,6400.0
2024-07-09,6225.0
2024-07-10,6375.0
2024-07-11,6400.0
2024-07-12,6450.0
2024-07-15,6450.0
2024-07-16,6400.0
2024-07-17,6450.0
2024-07-18,6550.0
2024-07-19,6500.0
2024-07-22,6575.0
2024-07-23,6750.0
2024-07-24,6500.0
2024-07-25,6450.0
2024-07-26,6575.0
2024-07-29,6550.0
2024-07-30,6475.0
2024-07-31,6400.0
2024-08-01,6550.0
2024-08-02,6700.0
2024-08-05,6700.0
2024-08-06,6650.0
2024-08-07,6725.0
2024-08-08,6800.0
2024-08-09,6825.0
2024-08-12,6875.0
2024-08-13,6850.0
2024-08-14,7075.0
2024-08-15,7075.0
2024-08-16,7075.0
2024-08-19,7075.0
2024-08-20,7200.0
2024-08-21,7300.0
2024-08-22,7150.0
2024-08-23,7000.0
2024-08-26,7050.0
2024-08-27,7025.0
2024-08-28,7025.0
2024-08-29,7300.0
2024-08-30,7100.0
2024-09-02,7200.0
2024-09-03,7200.0
2024-09-04,7000.0
2024-09-05,7125.0
2024-09-06,7175.0
2024-09-09,7250.0
2024-09-10,7250.0
2024-09-11,7300.0
2024-09-12,7375.0
2024-09-13,7300.0
2024-09-17,7325.0
2024-09-18,7375.0
2024-09-19,7450.0
2024-09-20,7400.0
2024-09-23,7325.0
2024-09-24,7400.0
2024-09-25,7350.0
2024-09-26,7175.0
2024-09-27,7025.0
2024-09-30,7000.0
2024-10-01,7000.0
2024-10-02,7025.0
2024-10-03,7000.0
2024-10-04,7025.0
2024-10-07,6925.0
2024-10-08,6825.0
2024-10-09,7075.0
2024-10-10,6925.0
2024-10-11,7025.0
2024-10-14,6925.0
2024-10-15,7000.0
2024-10-16,7050.0
2024-10-17,7050.0
2024-10-18,7275.0
2024-10-21,7250.0
2024-10-22,7150.0
2024-10-23,7075.0
2024-10-24,7000.0
2024-10-25,6975.0
2024-10-28,7075.0
2024-10-29,6800.0
2024-10-30,6575.0
2024-10-31,6750.0
2024-11-01,6725.0
2024-11-04,6600.0
2024-11-05,6725.0
2024-11-06,6925.0
2024-11-07,6500.0
2024-11-08,6425.0
2024-11-11,6300.0
2024-11-12,6375.0
2024-11-13,6500.0
2024-11-14,6375.0
2024-11-15,6300.0
2024-11-18,6350.0
2024-11-19,6375.0
2024-11-20,6325.0
2024-11-21,6225.0
2024-11-22,6125.0
2024-11-25,6325.0
2024-11-26,6600.0
2024-11-28,6350.0
2024-11-29,6325.0
2024-12-02,6175.0
2024-12-03,6100.0
2024-12-04,6275.0
2024-12-05,6350.0
2024-12-06,6200.0
2024-12-09,6175.0
2024-12-10,6275.0
2024-12-11,6300.0
2024-12-12,6200.0
2024-12-13,6025.0
2024-12-16,5900.0
2024-12-17,6050.0
2024-12-18,5925.0
2024-12-19,5625.0
